student_id,attendance,marks,assignment,lms,risk_score,risk_label
10136,96,35,77,52,30.5,Medium
10137,41,71,47,56,47.3,Medium
10138,94,80,93,76,12.2,Low
10139,75,50,96,91,26.7,Low
10140,95,82,77,97,12.3,Low
10141,68,81,65,80,27.5,Low
10142,67,75,49,92,31.7,Medium
10143,81,48,37,92,36.6,Medium
10144,90,57,64,33,30.8,Medium
10145,42,63,39,66,49.9,Medium
10146,54,83,35,43,42.2,Medium
10147,64,58,72,46,38.0,Medium
10148,64,63,49,90,36.7,Medium
10149,82,76,93,20,23.8,Low
10150,59,86,94,31,28.7,Low
10151,45,33,51,68,55.1,Medium
10152,75,47,93,80,29.3,Low
10153,99,51,67,93,22.4,Low
10154,75,79,67,83,24.6,Low
10155,73,30,70,64,41.4,Medium
10156,66,63,75,66,33.1,Medium
10157,52,42,55,80,47.6,Medium
10158,66,46,78,98,34.4,Medium
10159,86,91,61,34,22.7,Low
10160,55,56,82,74,37.4,Medium
10161,80,33,96,33,35.6,Medium
10162,77,84,36,79,28.9,Low
10163,55,97,90,93,21.6,Low
10164,75,52,81,80,30.2,Medium
10165,61,65,45,90,38.1,Medium
10166,69,51,62,30,41.7,Medium
10167,62,40,33,54,51.2,Medium
10168,98,88,53,41,19.7,Low
10169,99,61,66,62,22.7,Low
10170,85,72,87,74,19.6,Low
10171,78,41,63,28,41.1,Medium
10172,43,70,92,75,35.9,Medium
10173,65,71,65,80,31.7,Medium
10174,55,44,97,94,36.0,Medium
10175,65,45,52,32,46.9,Medium
10176,43,55,41,21,56.0,Medium
10177,98,87,44,47,21.2,Low
10178,85,58,90,57,24.9,Low
10179,60,78,90,25,32.1,Medium
10180,97,48,45,91,28.7,Low
10181,84,75,55,37,29.2,Low
10182,63,88,85,60,25.4,Low
10183,43,91,84,73,31.4,Medium
10184,63,63,59,70,37.1,Medium
10185,73,32,36,93,44.7,Medium
10186,43,44,43,70,54.0,Medium
10187,49,60,91,53,38.9,Medium
10188,70,44,32,93,43.1,Medium
10189,55,37,50,59,51.0,Medium
10190,40,41,57,84,51.9,Medium
10191,55,30,75,78,46.2,Medium
10192,79,83,86,43,22.0,Low
10193,66,46,31,96,44.0,Medium
10194,64,43,32,97,45.4,Medium
10195,87,53,65,60,30.3,Medium
10196,66,30,85,78,39.8,Medium
10197,90,35,73,65,32.4,Medium
10198,42,77,70,44,41.7,Medium
10199,49,56,67,86,41.6,Medium
10200,97,69,46,37,27.6,Low
10201,74,44,80,51,36.1,Medium
10202,72,59,48,61,37.8,Medium
10203,52,95,51,90,31.5,Medium
10204,61,31,53,98,45.9,Medium
10205,42,74,87,35,40.1,Medium
10206,69,74,53,64,33.2,Medium
10207,48,76,58,22,44.2,Medium
10208,60,46,86,67,38.3,Medium
10209,97,31,73,94,27.9,Low
10210,72,81,54,43,31.8,Medium
10211,97,69,94,66,15.1,Low
10212,68,92,52,74,27.4,Low
10213,75,89,72,98,19.1,Low
10214,40,99,57,79,35.0,Medium
10215,93,53,92,95,19.0,Low
10216,86,67,85,54,23.1,Low
10217,91,49,32,77,34.8,Medium
10218,50,45,41,46,53.7,Medium
10219,43,95,50,62,38.1,Medium
10220,86,80,66,47,23.7,Low
10221,41,87,69,65,37.2,Medium
10222,65,68,61,36,37.8,Medium
10223,52,49,73,73,42.6,Medium
10224,50,60,36,51,49.7,Medium
10225,97,78,66,93,15.3,Low
10226,88,89,47,70,21.7,Low
10227,62,90,65,39,31.3,Medium
10228,85,34,39,83,39.7,Medium
10229,69,99,71,63,22.2,Low
10230,50,87,33,69,40.4,Medium
10231,99,76,93,72,11.8,Low
10232,96,56,52,27,31.7,Medium
10233,90,96,89,35,13.9,Low
10234,87,65,67,90,23.3,Low
10235,43,70,80,70,38.8,Medium
10236,95,32,41,38,40.4,Medium
10237,72,78,71,59,27.7,Low
10238,76,49,99,71,28.0,Low
10239,49,52,32,25,55.9,Medium
10240,91,43,61,84,30.1,Medium
10241,73,71,69,93,26.4,Low
10242,75,95,53,50,25.9,Low
10243,81,80,79,25,25.3,Low
10244,45,42,82,83,44.7,Medium
10245,70,65,41,27,41.6,Medium
10246,83,75,90,25,23.8,Low
10247,73,70,70,78,28.0,Low
10248,45,78,48,71,41.9,Medium
10249,68,82,69,88,25.6,Low
10250,49,32,72,85,47.9,Medium
10251,77,48,71,97,30.9,Medium
10252,83,90,67,97,16.7,Low
10253,85,75,98,84,15.5,Low
10254,70,65,75,93,28.2,Low
10255,71,40,51,20,47.4,Medium
10256,97,96,99,50,7.6,Low
10257,41,34,37,44,61.6,High
10258,58,35,53,59,49.8,Medium
10259,95,37,66,23,35.4,Medium
10260,43,55,86,21,47.0,Medium
10261,45,84,33,94,40.8,Medium
10262,57,70,55,77,37.5,Medium
10263,78,52,47,63,37.5,Medium
10264,67,99,68,53,24.6,Low
10265,82,46,42,75,37.5,Medium
10266,47,55,39,66,50.3,Medium
10267,95,94,73,32,16.0,Low
10268,83,65,90,68,22.5,Low
10269,83,40,94,87,27.3,Low
10270,94,54,74,39,27.5,Low
10271,99,63,44,83,24.4,Low
10272,80,51,45,31,40.6,Medium
10273,71,65,95,21,31.0,Medium
10274,97,59,97,90,15.1,Low
10275,94,74,38,33,29.3,Low
10276,72,65,95,20,30.7,Medium
10277,73,40,50,74,41.4,Medium
10278,81,41,83,47,34.0,Medium
10279,66,94,42,22,34.8,Medium
10280,88,30,92,45,32.9,Medium
10281,70,77,37,79,33.6,Medium
10282,64,42,82,73,38.1,Medium
10283,79,39,89,95,29.4,Low
10284,84,45,91,88,25.9,Low
10285,98,59,40,79,27.2,Low
10286,93,75,48,71,23.6,Low
10287,57,32,81,98,41.6,Medium
10288,57,67,64,51,39.2,Medium
10289,84,60,41,48,35.4,Medium
10290,73,61,53,82,33.7,Medium
10291,96,65,35,32,31.9,Medium
10292,45,51,77,33,48.0,Medium
10293,86,68,50,53,29.9,Low
10294,46,35,62,33,55.4,Medium
10295,79,31,79,26,40.7,Medium
10296,68,79,45,25,37.6,Medium
10297,60,34,49,56,50.4,Medium
10298,41,64,39,81,48.5,Medium
10299,57,38,36,24,56.2,Medium
10300,47,53,78,34,46.3,Medium
10301,76,93,54,99,21.0,Low
10302,61,91,81,97,22.4,Low
10303,80,72,84,42,25.4,Low
10304,81,72,94,74,19.8,Low
10305,81,45,58,59,36.6,Medium
10306,60,46,38,63,48.3,Medium
10307,50,97,91,94,23.3,Low
10308,47,45,75,77,45.0,Medium
10309,95,66,42,73,26.5,Low
10310,48,30,35,59,58.9,Medium
10311,89,97,88,63,11.4,Low
10312,61,47,61,21,47.2,Medium
10313,94,61,42,81,27.6,Low
10314,95,34,39,99,34.1,Medium
10315,62,88,99,83,20.7,Low
10316,55,80,70,90,31.0,Medium
10317,65,97,89,76,19.5,Low
10318,82,96,45,31,26.3,Low
10319,73,62,52,77,34.1,Medium
10320,75,64,56,83,31.3,Medium
10321,78,87,65,72,22.5,Low
10322,93,75,75,24,22.9,Low
10323,70,95,62,77,23.4,Low
10324,84,57,52,22,36.7,Medium
10325,81,38,90,93,28.9,Low
10326,53,58,55,73,43.1,Medium
10327,62,65,83,72,31.9,Medium
10328,75,41,64,25,42.4,Medium
10329,49,85,84,37,34.4,Medium
10330,84,44,58,93,32.3,Medium
10331,67,78,32,23,41.1,Medium
10332,99,73,31,76,24.7,Low
10333,70,50,49,29,44.3,Medium
10334,52,66,65,46,41.8,Medium
10335,54,92,70,84,28.4,Low
10336,74,46,96,70,30.4,Medium
10337,74,95,73,25,24.8,Low
10338,52,77,35,74,41.7,Medium
10339,81,87,77,35,22.6,Low
10340,88,46,92,72,25.4,Low
10341,73,87,93,86,17.5,Low
10342,51,72,90,27,37.3,Medium
10343,96,37,73,93,26.6,Low
10344,99,80,90,51,13.3,Low
10345,67,94,37,32,34.4,Medium
10346,94,73,51,71,23.2,Low
10347,62,47,81,76,37.3,Medium
10348,76,85,88,65,20.0,Low
10349,93,40,50,88,32.0,Medium
10350,82,36,38,80,40.8,Medium
10351,95,77,48,86,20.7,Low
10352,42,84,31,41,47.7,Medium
10353,66,90,58,82,26.8,Low
10354,42,75,87,26,40.7,Medium
10355,40,55,77,32,48.9,Medium
10356,55,59,41,93,42.8,Medium
10357,98,68,68,61,20.7,Low
10358,60,67,65,36,39.3,Medium
10359,89,83,81,42,19.1,Low
10360,83,68,58,48,30.0,Low
10361,65,91,87,57,23.6,Low
10362,55,43,65,64,45.7,Medium
10363,64,93,70,28,29.7,Low
10364,43,40,50,49,55.9,Medium
10365,48,91,67,28,37.3,Medium
10366,85,44,45,94,34.4,Medium
10367,60,88,50,37,35.9,Medium
10368,43,76,63,79,39.5,Medium
10369,87,37,74,20,37.3,Medium
10370,86,89,43,88,21.5,Low
10371,98,32,45,74,34.8,Medium
10372,59,66,55,30,42.6,Medium
10373,72,55,63,61,36.0,Medium
10374,88,38,47,99,34.1,Medium
10375,85,55,94,91,21.6,Low
10376,99,63,85,47,19.8,Low
10377,92,48,75,34,30.4,Medium
10378,98,38,74,80,26.6,Low
10379,46,59,85,47,42.2,Medium
10380,56,79,39,96,36.5,Medium
10381,90,66,65,32,28.0,Low
10382,90,77,63,61,22.2,Low
10383,47,96,32,51,40.9,Medium
10384,63,76,39,92,35.0,Medium
10385,60,89,89,55,26.0,Low
10386,42,86,96,27,35.5,Medium
10387,97,62,95,51,18.5,Low
10388,71,51,72,44,37.5,Medium
10389,66,42,31,56,49.2,Medium
10390,86,51,77,87,26.2,Low
10391,46,33,40,60,57.7,Medium
10392,82,45,83,87,28.4,Low
10393,53,49,83,76,39.9,Medium
10394,88,36,52,71,36.5,Medium
10395,99,39,62,75,28.8,Low
10396,98,59,53,80,24.5,Low
10397,90,84,35,99,21.9,Low
10398,70,75,85,99,22.6,Low
10399,78,34,99,70,31.8,Medium
10400,83,93,79,75,15.6,Low
10401,96,54,68,86,23.2,Low
10402,77,31,46,52,45.5,Medium
10403,85,99,80,48,15.5,Low
10404,88,78,65,45,23.9,Low
10405,73,85,73,57,25.0,Low
10406,63,99,42,50,31.7,Medium
10407,44,94,84,72,30.2,Medium
10408,48,89,37,68,39.9,Medium
10409,56,51,44,49,48.6,Medium
10410,94,73,48,47,26.2,Low
10411,41,69,53,22,50.1,Medium
10412,91,59,33,63,33.0,Medium
10413,85,34,31,59,43.7,Medium
10414,56,32,33,52,56.2,Medium
10415,78,40,76,67,34.9,Medium
10416,88,59,37,30,36.7,Medium
10417,98,30,98,45,27.7,Low
10418,44,92,58,52,38.0,Medium
10419,91,45,32,97,34.0,Medium
10420,66,62,78,97,29.7,Low
10421,84,37,72,34,37.5,Medium
10422,51,94,57,26,37.4,Medium
10423,45,77,88,54,35.9,Medium
10424,92,41,80,88,26.1,Low
10425,78,44,59,47,39.1,Medium
10426,83,55,59,93,29.2,Low
10427,70,73,62,71,30.6,Medium
10428,64,89,41,92,30.3,Medium
10429,51,81,67,69,35.0,Medium
10430,85,59,99,76,20.9,Low
10431,57,91,61,56,32.1,Medium
10432,77,89,74,75,20.2,Low
10433,45,54,71,96,42.0,Medium
10434,95,44,60,24,34.4,Medium
10435,66,65,74,22,37.1,Medium
10436,65,49,86,38,38.3,Medium
10437,53,74,89,54,33.4,Medium
10438,60,82,86,56,28.6,Low
10439,44,97,55,71,35.2,Medium
10440,55,87,63,96,29.7,Low
10441,97,95,53,43,17.8,Low
10442,75,96,91,62,16.8,Low
10443,98,33,31,65,38.2,Medium
10444,80,82,64,25,28.1,Low
10445,42,34,72,31,55.5,Medium
10446,47,69,81,45,39.8,Medium
10447,50,41,56,35,53.0,Medium
10448,67,94,86,63,21.5,Low
10449,53,54,81,71,39.3,Medium
10450,52,37,32,67,55.0,Medium
10451,75,77,37,43,35.2,Medium
10452,51,50,77,93,39.9,Medium
10453,40,50,34,71,55.1,Medium
10454,76,75,67,85,25.2,Low
10455,70,74,37,85,33.9,Medium
10456,46,57,87,42,42.9,Medium
10457,71,99,85,61,18.8,Low
10458,88,83,47,66,23.9,Low
10459,82,49,51,57,36.6,Medium
10460,94,61,81,81,19.8,Low
10461,92,80,56,85,19.5,Low
10462,79,45,82,91,29.4,Low
10463,41,52,94,51,44.1,Medium
10464,57,65,64,96,35.3,Medium
10465,81,89,30,98,25.1,Low
10466,74,77,73,69,25.8,Low
10467,41,43,62,93,49.0,Medium
10468,78,95,57,46,24.3,Low
10469,56,85,48,49,37.6,Medium
10470,52,80,83,50,33.6,Medium
10471,40,97,83,30,35.3,Medium
10472,92,95,58,20,21.1,Low
10473,62,83,33,30,40.7,Medium
10474,72,98,76,24,24.2,Low
10475,56,31,96,88,40.3,Medium
10476,67,41,61,75,41.2,Medium
10477,93,52,44,48,33.6,Medium
10478,74,87,35,21,35.2,Medium
10479,64,41,86,61,38.8,Medium
10480,74,41,61,60,39.9,Medium
10481,42,48,48,81,51.1,Medium
10482,70,58,94,79,27.9,Low
10483,70,63,47,20,41.7,Medium
10484,45,81,87,57,34.6,Medium
10485,99,45,31,22,38.5,Medium
10486,88,75,81,30,23.1,Low
10487,64,38,74,76,40.6,Medium
10488,46,70,88,49,38.1,Medium
10489,53,31,44,56,55.1,Medium
10490,57,76,76,58,33.4,Medium
10491,77,71,44,35,35.6,Medium
10492,58,51,33,58,49.1,Medium
10493,59,42,62,87,42.7,Medium
10494,42,32,52,50,58.2,Medium
10495,96,54,68,83,23.5,Low
10496,63,92,78,31,28.5,Low
10497,57,49,38,51,49.8,Medium
10498,72,47,58,47,40.8,Medium
10499,73,80,33,69,33.3,Medium
10500,83,49,71,81,29.8,Low
10501,91,40,51,65,34.9,Medium
10502,58,45,41,69,48.2,Medium
10503,82,84,75,95,17.5,Low
10504,73,70,47,51,35.3,Medium
10505,48,82,97,41,32.7,Medium
10506,81,65,54,91,28.2,Low
10507,52,67,79,51,38.2,Medium
10508,85,71,64,33,28.6,Low
10509,41,98,97,82,26.6,Low
10510,69,69,87,58,28.5,Low
10511,97,86,47,81,17.9,Low
10512,86,80,62,56,23.6,Low
10513,52,41,70,89,44.0,Medium
10514,40,69,62,49,46.0,Medium
10515,73,66,42,37,38.9,Medium
10516,66,91,39,96,28.9,Low
10517,83,33,35,37,46.2,Medium
10518,79,99,97,70,12.3,Low
10519,96,98,85,50,10.2,Low
10520,70,93,95,66,18.5,Low
10521,63,94,53,70,29.0,Low
10522,80,54,42,69,36.5,Medium
10523,62,97,98,44,22.1,Low
10524,52,67,60,52,41.9,Medium
10525,42,52,42,52,54.0,Medium
10526,65,35,90,97,35.8,Medium
10527,98,59,74,71,21.2,Low
10528,56,76,99,93,25.7,Low
10529,73,90,63,68,24.4,Low
10530,60,83,82,70,27.7,Low
10531,91,67,80,24,25.1,Low
10532,99,53,89,59,20.8,Low
10533,91,78,85,75,15.7,Low
10534,54,64,95,99,30.3,Medium
10535,45,54,57,32,51.2,Medium
10536,71,58,88,37,32.9,Medium
10537,87,39,31,25,44.8,Medium
10538,56,89,53,75,32.8,Medium
10539,40,42,34,23,62.3,High
10540,87,93,54,43,22.2,Low
10541,98,52,92,78,19.0,Low
10542,86,69,31,59,32.8,Medium
10543,62,95,94,28,25.1,Low
10544,58,48,97,51,37.9,Medium
10545,75,40,57,22,44.4,Medium
10546,68,51,40,83,41.2,Medium
10547,51,67,59,42,43.5,Medium
10548,78,44,71,57,35.7,Medium
10549,49,30,81,97,45.5,Medium
10550,41,93,41,23,45.2,Medium
10551,55,54,51,68,44.8,Medium
10552,75,80,84,53,23.9,Low
10553,60,41,55,47,48.0,Medium
10554,66,95,65,49,27.2,Low
10555,99,84,91,27,14.3,Low
10556,84,37,99,89,26.6,Low
10557,52,35,75,37,50.0,Medium
10558,87,92,32,31,28.1,Low
10559,81,44,54,95,34.1,Medium
10560,82,37,97,52,31.5,Medium
10561,55,55,42,96,43.5,Medium
10562,92,82,48,71,21.9,Low
10563,99,87,49,22,22.3,Low
10564,45,42,92,27,48.3,Medium
10565,61,67,81,46,34.7,Medium
10566,68,38,70,95,37.9,Medium
10567,78,73,74,88,23.3,Low
10568,47,45,75,59,46.8,Medium
10569,59,60,94,72,32.4,Medium
10570,46,51,97,44,42.5,Medium
10571,52,92,36,60,38.4,Medium
10572,49,80,55,95,35.9,Medium
10573,66,57,55,56,39.9,Medium
10574,60,86,75,83,26.9,Low
10575,78,63,67,76,28.9,Low
10576,76,30,61,51,43.3,Medium
10577,94,65,85,99,16.0,Low
10578,71,54,93,83,28.5,Low
10579,81,93,94,28,18.1,Low
10580,60,63,91,37,35.2,Medium
10581,56,77,41,94,36.9,Medium
10582,72,73,37,47,37.2,Medium
10583,67,73,84,48,29.7,Low
10584,52,63,78,71,37.6,Medium
10585,71,84,82,22,27.8,Low
10586,87,37,41,58,40.1,Medium
10587,91,59,40,69,31.0,Medium
10588,78,47,95,76,28.1,Low
10589,76,58,64,95,29.9,Low
10590,89,76,50,21,29.5,Low
10591,63,59,71,75,35.4,Medium
10592,58,75,93,67,29.0,Low
10593,66,98,82,76,20.2,Low
10594,91,44,58,45,34.3,Medium
10595,88,72,92,22,22.6,Low
10596,53,62,84,25,40.9,Medium
10597,93,84,97,38,14.4,Low
10598,70,97,30,23,34.6,Medium
10599,95,75,33,43,28.6,Low
10600,92,95,57,88,14.5,Low
10601,55,38,53,88,47.2,Medium
10602,42,78,82,59,37.5,Medium
10603,51,69,98,33,36.0,Medium
10604,44,54,34,98,49.6,Medium
10605,47,48,54,94,46.6,Medium
10606,57,79,91,86,26.7,Low
10607,59,79,86,63,29.2,Low
10608,40,87,88,45,35.8,Medium
10609,68,80,36,85,33.1,Medium
10610,76,68,55,31,35.1,Medium
10611,95,54,56,83,26.3,Low
10612,79,86,57,38,27.4,Low
10613,86,69,78,25,26.8,Low
10614,98,36,68,37,32.7,Medium
10615,55,95,33,69,36.0,Medium
10616,74,80,81,79,22.3,Low
10617,46,40,98,75,42.5,Medium
10618,85,46,31,39,42.1,Medium
10619,75,54,89,30,33.0,Medium
10620,93,82,89,78,12.6,Low
10621,48,88,31,25,45.7,Medium
10622,53,30,33,59,57.3,Medium
10623,55,34,56,77,48.9,Medium
10624,55,48,68,64,43.6,Medium
10625,90,45,43,23,39.6,Medium
10626,84,40,53,68,37.0,Medium
10627,67,93,69,26,28.9,Low
10628,59,93,93,55,24.4,Low
10629,40,71,94,83,35.6,Medium
10630,50,62,31,92,46.0,Medium
10631,50,30,38,81,55.3,Medium
10632,93,80,75,25,21.3,Low
10633,86,75,54,51,27.2,Low
10634,72,31,82,58,39.7,Medium
10635,44,95,80,71,30.8,Medium
10636,43,45,36,80,54.1,Medium
10637,80,56,69,66,30.8,Medium
10638,49,48,77,20,48.6,Medium
10639,95,52,64,65,27.1,Low
10640,40,60,95,72,39.8,Medium
10641,75,69,30,73,36.0,Medium
10642,68,52,43,95,39.1,Medium
10643,70,78,80,63,26.3,Low
10644,97,56,71,90,21.2,Low
10645,57,79,76,99,28.4,Low
10646,45,88,86,97,28.7,Low
10647,73,30,99,29,39.1,Medium
10648,94,45,61,66,30.1,Medium
10649,83,88,33,25,31.3,Medium
10650,85,37,36,21,45.6,Medium
10651,45,84,93,88,29.4,Low
10652,64,47,54,77,41.8,Medium
10653,87,31,65,73,35.6,Medium
10654,61,78,77,63,30.5,Medium
10655,53,51,95,64,38.1,Medium
10656,63,70,44,45,40.5,Medium
10657,74,92,58,82,23.0,Low
10658,69,82,49,90,29.0,Low
10659,51,30,40,66,56.0,Medium
10660,51,31,44,58,55.7,Medium
10661,61,30,91,87,39.7,Medium
10662,67,87,40,94,29.7,Low
10663,98,34,81,64,28.0,Low
10664,85,55,66,25,33.8,Medium
10665,83,49,33,53,40.2,Medium
10666,42,78,44,87,42.3,Medium
10667,81,83,32,62,30.1,Medium
10668,47,58,94,68,38.2,Medium
10669,55,74,98,43,31.9,Medium
10670,40,46,50,60,54.2,Medium
10671,70,57,49,45,40.6,Medium
10672,87,52,51,58,33.6,Medium
10673,99,81,90,22,15.9,Low
10674,82,97,86,60,14.9,Low
10675,78,87,57,76,23.7,Low
10676,89,97,32,97,19.2,Low
10677,52,59,78,51,40.8,Medium
10678,56,69,50,36,43.3,Medium
10679,69,79,91,41,26.4,Low
10680,63,49,47,42,46.5,Medium
10681,47,68,67,84,39.0,Medium
10682,86,59,64,68,28.3,Low
10683,44,80,40,68,43.6,Medium
10684,71,31,57,34,47.5,Medium
10685,72,69,72,85,27.6,Low
10686,43,36,98,93,43.1,Medium
10687,77,72,70,74,26.2,Low
10688,54,45,79,97,39.4,Medium
10689,42,67,99,51,38.2,Medium
10690,56,78,84,22,35.2,Medium
10691,71,82,58,54,30.0,Low
10692,91,52,68,59,28.5,Low
10693,63,77,71,59,31.6,Medium
10694,65,30,44,66,49.6,Medium
10695,67,41,44,58,46.3,Medium
10696,69,81,60,52,30.9,Medium
10697,63,31,90,71,40.4,Medium
10698,52,76,66,70,36.2,Medium
10699,77,31,58,92,39.1,Medium
10700,80,31,40,35,47.2,Medium
10701,79,92,67,69,20.5,Low
10702,90,86,74,79,15.5,Low
10703,52,59,50,54,46.1,Medium
10704,97,99,53,86,12.3,Low
10705,75,85,40,25,34.0,Medium
10706,40,80,51,94,40.4,Medium
10707,70,35,92,59,37.2,Medium
10708,57,76,40,33,43.1,Medium
10709,90,39,90,27,31.6,Medium
10710,95,30,51,70,35.8,Medium
10711,68,51,41,52,44.1,Medium
10712,88,93,94,54,12.7,Low
10713,49,47,94,28,44.7,Medium
10714,42,83,42,83,41.6,Medium
10715,75,56,68,36,36.0,Medium
10716,50,61,58,28,47.3,Medium
10717,68,54,66,63,37.1,Medium
10718,81,68,85,68,23.4,Low
10719,42,34,49,30,60.2,High
10720,48,32,66,88,49.2,Medium
10721,84,30,75,93,33.1,Medium
10722,56,89,88,62,27.1,Low
10723,66,61,42,56,41.3,Medium
10724,58,81,39,35,41.2,Medium
10725,76,67,92,48,26.3,Low
10726,60,37,55,26,51.3,Medium
10727,99,78,91,21,16.7,Low
10728,82,68,86,39,25.7,Low
10729,53,74,45,31,44.5,Medium
10730,53,82,52,25,41.3,Medium
10731,54,88,56,49,35.9,Medium
10732,98,52,74,25,27.9,Low
10733,72,61,72,25,36.0,Medium
10734,93,55,67,60,26.9,Low
10735,51,66,73,82,37.0,Medium
10736,87,70,96,95,15.5,Low
10737,88,50,98,70,23.2,Low
10738,98,45,63,44,30.3,Medium
10739,48,74,38,30,48.0,Medium
10740,89,30,87,64,31.6,Medium
10741,84,92,48,85,20.7,Low
10742,80,35,98,70,30.9,Medium
10743,88,30,72,83,33.1,Medium
10744,74,82,84,47,24.3,Low
10745,77,79,67,64,25.7,Low
10746,75,78,98,65,20.5,Low
10747,85,33,48,49,41.6,Medium
10748,80,94,74,57,19.3,Low
10749,97,82,91,68,11.6,Low
10750,50,37,45,41,55.8,Medium
10751,87,41,88,53,30.0,Low
10752,99,99,89,24,10.5,Low
10753,63,60,80,82,32.6,Medium
10754,96,85,54,95,15.8,Low
10755,78,98,86,42,18.0,Low
10756,44,30,39,72,58.4,Medium
10757,92,50,68,31,31.5,Medium
10758,95,95,97,94,4.7,Low
10759,87,33,59,25,41.0,Medium
10760,66,77,63,70,30.9,Medium
10761,47,98,73,45,32.7,Medium
10762,92,45,55,38,34.9,Medium
10763,91,76,57,57,23.7,Low
10764,66,51,95,39,35.4,Medium
10765,65,30,62,55,47.1,Medium
10766,81,90,47,63,24.9,Low
10767,60,73,85,93,27.8,Low
10768,71,80,81,31,28.3,Low
10769,86,75,79,51,22.2,Low
10770,95,99,38,37,21.0,Low
10771,94,32,38,30,42.2,Medium
10772,42,86,42,92,39.8,Medium
10773,95,92,43,99,15.9,Low
10774,44,70,86,56,38.6,Medium
10775,70,41,34,27,50.2,Medium
10776,68,63,92,20,33.5,Medium
10777,53,44,33,95,49.5,Medium
10778,65,38,75,55,42.1,Medium
10779,69,97,33,71,29.6,Low
10780,89,88,75,40,19.0,Low
10781,58,31,99,22,45.5,Medium
10782,62,45,66,71,41.4,Medium
10783,44,33,35,46,60.9,High
10784,90,41,63,33,35.8,Medium
10785,95,60,58,30,29.4,Low
10786,99,54,54,34,30.0,Low
10787,91,53,59,64,29.5,Low
10788,85,75,96,61,18.2,Low
10789,72,80,61,30,32.0,Medium
10790,79,60,55,87,30.7,Medium
10791,57,53,44,58,46.7,Medium
10792,42,96,95,26,32.8,Medium
10793,68,85,42,95,29.4,Low
10794,96,35,91,63,26.6,Low
10795,67,57,88,31,35.4,Medium
10796,54,88,32,38,41.8,Medium
10797,60,70,34,68,41.4,Medium
10798,72,33,67,65,41.4,Medium
10799,95,33,32,71,38.6,Medium
10800,64,44,99,47,36.7,Medium
10801,51,75,92,50,33.7,Medium
10802,54,48,60,94,42.6,Medium
10803,54,79,79,52,33.7,Medium
10804,85,76,85,43,21.9,Low
10805,84,46,53,81,33.9,Medium
10806,76,87,52,60,27.1,Low
10807,48,65,86,34,40.7,Medium
10808,85,45,78,44,32.5,Medium
10809,93,72,38,98,23.8,Low
10810,65,82,51,94,29.8,Low
10811,89,48,63,48,32.6,Medium
10812,89,39,59,37,37.2,Medium
10813,63,33,34,68,51.3,Medium
10814,80,35,95,92,29.3,Low
10815,49,84,41,83,38.7,Medium
10816,91,80,77,88,15.4,Low
10817,80,94,69,93,16.7,Low
10818,85,95,85,36,16.9,Low
10819,65,98,78,34,25.6,Low
10820,50,81,55,89,35.8,Medium
10821,92,54,85,44,25.6,Low
10822,55,86,74,87,28.7,Low
10823,80,95,75,31,21.4,Low
10824,79,96,34,34,29.4,Low
10825,78,61,47,68,34.3,Medium
10826,44,82,57,67,39.7,Medium
10827,73,78,60,45,30.9,Medium
10828,50,65,41,75,44.8,Medium
10829,97,50,45,97,27.5,Low
10830,93,83,76,40,18.7,Low
10831,74,76,58,64,29.6,Low
10832,42,84,79,65,35.7,Medium
10833,87,49,88,27,30.2,Medium
10834,44,74,84,70,36.4,Medium
10835,76,55,83,75,29.0,Low
10836,74,81,90,62,21.9,Low
10837,93,85,58,63,19.4,Low
10838,74,38,99,73,31.9,Medium
10839,58,52,63,27,45.9,Medium
10840,84,51,34,73,37.0,Medium
10841,45,41,46,35,57.0,Medium
10842,93,53,74,98,22.3,Low
10843,67,47,88,73,34.2,Medium
10844,59,41,42,87,47.0,Medium
10845,93,31,88,32,32.7,Medium
10846,56,64,33,68,45.0,Medium
10847,75,31,52,86,41.7,Medium
10848,81,65,30,85,33.6,Medium
10849,78,81,34,69,30.8,Medium
10850,68,68,43,48,39.0,Medium
10851,51,45,40,63,51.8,Medium
10852,98,61,34,96,26.1,Low
10853,87,34,56,76,36.2,Medium
10854,98,77,97,69,11.4,Low
10855,97,44,75,65,26.5,Low
10856,40,32,39,96,57.0,Medium
10857,58,67,46,71,40.4,Medium
10858,77,30,86,78,35.2,Medium
10859,78,43,57,37,40.8,Medium
10860,54,77,88,79,29.8,Low
10861,51,42,54,77,48.5,Medium
10862,77,92,98,49,17.1,Low
10863,50,97,93,42,28.1,Low
10864,63,30,86,86,40.0,Medium
10865,47,68,52,70,43.4,Medium
10866,63,41,45,93,44.2,Medium
10867,64,75,94,57,27.4,Low
10868,57,33,80,61,45.2,Medium
10869,56,85,75,84,28.7,Low
10870,96,60,85,85,18.1,Low
10871,68,81,96,88,20.5,Low
10872,90,82,37,71,24.9,Low
10873,95,52,63,97,24.1,Low
10874,61,40,49,67,47.1,Medium
10875,58,99,43,36,34.9,Medium
10876,51,69,32,22,50.3,Medium
10877,64,71,68,91,30.4,Medium
10878,65,84,61,51,31.5,Medium
10879,66,82,56,55,32.3,Medium
10880,78,59,60,52,33.9,Medium
10881,86,63,52,25,33.8,Medium
10882,55,69,89,60,33.5,Medium
10883,98,50,86,41,24.5,Low
10884,95,75,59,76,20.1,Low
10885,77,56,69,99,28.7,Low
10886,73,51,35,23,46.2,Medium
